millis(), steeringRef, steering sensor, acceleration
243676, 0,  82, 0
243708, 0,  67, 0
243740, 0,  51, 0
243772, 0,  46, 0
243805, 0,  44, 0
243836, 0,  42, 0
243869, 0,  36, 0
243901, 0,  38, 0
243933, 0,  40, 0
243965, 0,  41, 0
243997, 0,  38, 0
244029, 0,  43, 0
244062, 0,  39, 0
244093, 0,  41, 0
244126, 0,  43, 0
244158, 0,  44, 0
244190, 0,  36, 0
244222, 0,  40, 0
244254, 0,  44, 0
244286, 0,  43, 0
244319, 0,  36, 0
244350, 0,  40, 0
244383, 0,  43, 0
244415, 0,  42, 0
244447, 0,  39, 0
244480, 0,  41, 0
244511, 0,  41, 0
244543, 0,  40, 0
244576, 0,  44, 0
244608, 0,  36, 0
244640, 0,  40, 0
244672, 0,  40, 0
244704, 0,  43, 0
244737, 0,  36, 0
244768, 0,  41, 0
244801, 0,  38, 0
244833, 0,  41, 0
244865, 0,  44, 0
244897, 0,  36, 0
244929, 0,  38, 0
244961, 0,  41, 0
244994, 0,  42, 0
245025, 0,  39, 0
245058, 0,  44, 0
245090, 0,  37, 0
245122, 0,  40, 0
245154, 0,  44, 0
245186, 0,  42, 0
245218, 0,  39, 0
245251, 0,  39, 0
245282, 0,  41, 0
245315, 0,  40, 0
245347, 0,  42, 0
245379, 0,  41, 0
245411, 0,  44, 0
245443, 0,  35, 0
245475, 0,  39, 0
245508, 0,  40, 0
245539, 0,  39, 0
245572, 0,  37, 0
245604, 0,  29, 0
245636, 0,  30, 0
245668, 0,  23, 0
245700, 0,  25, 0
245732, 0,  27, 0
245765, 0,  19, 0
245796, 0,  25, 0
245829, 0,  19, 0
245861, 0,  24, 0
245893, 0,  25, 0
245925, 0,  24, 0
245957, 0,  27, 0
245989, 0,  19, 0
246022, 0,  23, 0
246053, 0,  25, 0
246086, 0,  24, 0
246118, 0,  27, 0
246150, 0,  19, 0
246182, 0,  24, 0
246214, 0,  22, 0
246246, 0,  24, 0
246279, 0,  27, 0
246310, 0,  19, 0
246343, 0,  27, 0
246375, 0,  19, 0
246407, 0,  23, 0
246439, 0,  25, 0
246471, 0,  24, 0
246503, 0,  27, 0
246536, 0,  19, 0
246567, 0,  23, 0
246600, 0,  19, 0
246632, 0,  24, 0
246664, 0,  24, 0
246696, 0,  25, 0
246728, 0,  27, 0
246761, 0,  19, 0
246793, 0,  22, 0
246824, 0,  24, 0
246857, 0,  24, 0
246889, 0,  24, 0
246921, 0,  27, 0
246953, 0,  19, 0
246985, 0,  25, 0
247018, 0,  19, 0
247050, 0,  23, 0
247081, 0,  24, 0
247114, 0,  21, 0
247146, 0,  23, 0
247178, 0,  22, 0
247211, 0,  15, 0
247242, 0,  21, 0
247275, 0,  15, 0
247307, 0,  19, 0
247339, 0,  19, 0
247371, 0,  19, 0
247403, 0,  19, 0
247435, 0,  21, 0
247468, 0,  16, 0
247499, 0,  21, 0
247532, 0,  16, 0
247564, 0,  15, 0
247596, 0,  19, 0
247628, 0,  15, 0
247660, 0,  19, 0
247692, 0,  21, 0
247725, 0,  22, 0
247756, 0,  21, 0
247789, 0,  21, 0
247821, 0,  15, 0
247853, 0,  12, 0
247885, 0,  19, 0
247917, 0,  12, 0
247949, 0,  16, 0
247982, 0,  16, 0
248013, 0,  15, 0
248046, 0,  16, 0
248078, 0,  17, 0
248110, 0,  18, 0
248142, 0,  10, 0
248174, 0,  11, 0
248206, 0,  16, 0
248239, 0,  11, 0
248270, 0,  16, 0
248303, 0,  16, 0
248335, 0,  17, 0
248367, 0,  16, 0
248399, 0,  15, 0
248431, 0,  17, 0
248463, 0,  18, 0
248496, 0,  17, 0
248527, 0,  18, 0
248560, 0,  12, 0
248592, 0,  11, 0
248624, 0,  18, 0
248656, 0,  12, 0
248688, 0,  12, 0
248720, 0,  16, 0
248753, 0,  11, 0
248784, 0,  15, 0
248817, 0,  16, 0
248849, 0,  15, 0
248881, 0,  16, 0
248913, 0,  12, 0
248945, 0,  17, 0
248977, 0,  18, 0
249010, 0,  15, 0
249041, 0,  17, 0
249074, 0,  18, 0
