millis	acc_0	acc_1	acc_2	gyr_0	gyr_1	gyr_2	mag_0	mag_1	mag_2	Longitude	Latitude	velN	velE	Throttle	Steering
16234	5	-22	-312	6	1	131	1919	623	-12356	nan	nan	nan	nan	114	182
16274	5	-22	-314	6	0	131	1942	713	-12406	nan	nan	nan	nan	111	180
16311	5	-22	-313	7	1	131	1907	601	-12431	nan	nan	nan	nan	126	197
16349	5	-22	-314	7	1	131	1873	724	-12318	nan	nan	nan	nan	135	209
16386	6	-22	-314	6	1	131	1907	668	-12368	nan	nan	nan	nan	127	200
16423	5	-23	-313	7	1	131	1953	623	-12394	nan	nan	nan	nan	118	186
16461	5	-21	-314	7	1	131	1964	657	-12330	nan	nan	nan	nan	116	176
16498	5	-22	-314	6	1	131	1919	668	-12318	nan	nan	nan	nan	105	166
16535	5	-23	-314	6	1	131	1942	623	-12431	nan	nan	nan	nan	107	170
16575	5	-22	-314	6	1	131	1861	634	-12394	nan	nan	nan	nan	114	180
16612	5	-22	-314	6	1	131	1861	645	-12419	nan	nan	nan	nan	123	193
16649	5	-22	-314	6	1	131	1942	690	-12356	nan	nan	nan	nan	126	200
16686	5	-23	-314	6	1	131	1919	746	-12394	nan	nan	nan	nan	133	205
16723	6	-22	-313	5	1	131	1884	668	-12368	nan	nan	nan	nan	121	188
16760	6	-22	-313	6	1	131	1884	623	-12406	nan	nan	nan	nan	108	169
16797	6	-21	-313	7	1	132	1861	612	-12419	nan	nan	nan	nan	106	166
16834	6	-22	-314	7	1	131	1861	657	-12394	nan	nan	nan	nan	119	183
16874	5	-22	-313	6	1	131	1907	679	-12394	nan	nan	nan	nan	113	181
16911	5	-22	-314	6	1	131	1964	612	-12356	nan	nan	nan	nan	127	199
16948	5	-21	-313	6	1	131	1919	645	-12419	nan	nan	nan	nan	129	203
16985	5	-22	-314	7	1	131	1964	735	-12343	nan	nan	nan	nan	127	196
17056	5	-22	-313	7	1	131	1907	623	-12356	nan	nan	nan	nan	102	193
17093	5	-22	-314	6	1	131	1919	601	-12419	nan	nan	nan	nan	118	193
17130	6	-22	-314	6	1	131	1850	645	-12445	nan	nan	nan	nan	132	206
17167	4	-22	-314	6	1	131	1976	690	-12356	nan	nan	nan	nan	125	200
17207	5	-22	-314	6	1	131	1964	612	-12431	nan	nan	nan	nan	129	203
17244	6	-22	-316	6	1	131	1884	701	-12406	nan	nan	nan	nan	123	192
17281	5	-21	-313	6	1	131	1953	634	-12419	nan	nan	nan	nan	108	170
17318	6	-22	-313	6	1	132	1919	679	-12304	nan	nan	nan	nan	106	165
17356	5	-23	-315	7	1	131	1873	657	-12356	nan	nan	nan	nan	118	182
17393	5	-23	-313	6	1	131	1919	612	-12470	nan	nan	nan	nan	123	192
17430	5	-22	-314	6	1	131	1919	679	-12330	nan	nan	nan	nan	132	205
17470	6	-22	-313	6	1	131	1919	657	-12381	nan	nan	nan	nan	133	206
17507	5	-21	-316	6	1	131	1942	757	-12356	nan	nan	nan	nan	132	204
17544	4	-22	-313	6	1	131	1861	701	-12394	nan	nan	nan	nan	127	195
17581	6	-22	-313	6	1	131	1884	668	-12431	nan	nan	nan	nan	112	174
17618	5	-22	-314	7	1	131	1953	668	-12381	nan	nan	nan	nan	107	167
17655	6	-22	-314	6	1	131	1930	612	-12330	nan	nan	nan	nan	117	182
17692	5	-22	-313	6	1	131	1884	645	-12292	nan	nan	nan	nan	130	201
17729	6	-23	-315	6	1	131	1942	579	-12304	nan	nan	nan	nan	138	211
17769	5	-22	-314	7	1	132	1884	668	-12368	nan	nan	nan	nan	130	205
17806	6	-22	-313	6	1	132	1815	679	-12381	nan	nan	nan	nan	130	201
17843	5	-22	-314	6	1	131	1919	645	-12381	nan	nan	nan	nan	124	190
17880	5	-21	-314	7	1	131	1907	657	-12368	nan	nan	nan	nan	113	174
17917	5	-22	-313	7	1	131	1942	668	-12330	nan	nan	nan	nan	112	174
17954	6	-22	-314	6	1	132	1953	657	-12483	nan	nan	nan	nan	126	193
17991	5	-21	-314	6	1	131	1838	557	-12394	nan	nan	nan	nan	136	208
18028	4	-22	-313	7	1	131	1895	634	-12356	nan	nan	nan	nan	136	209
18068	6	-22	-314	6	1	131	1884	657	-12368	nan	nan	nan	nan	133	207
18105	5	-22	-314	6	1	131	1895	612	-12419	nan	nan	nan	nan	123	193
18142	5	-22	-313	6	1	132	1930	634	-12381	nan	nan	nan	nan	114	177
18179	5	-22	-314	7	1	131	1907	657	-12381	nan	nan	nan	nan	111	170
18216	5	-22	-316	5	1	132	1884	612	-12445	nan	nan	nan	nan	113	176
18253	6	-22	-314	6	1	131	1964	735	-12508	nan	nan	nan	nan	122	191
18290	6	-21	-314	6	1	131	1861	612	-12318	nan	nan	nan	nan	132	204
18327	6	-22	-314	6	1	131	1988	690	-12419	nan	nan	nan	nan	119	192
18367	5	-21	-313	6	1	131	1919	634	-12368	nan	nan	nan	nan	124	197
18404	6	-22	-314	7	1	131	1907	623	-12368	nan	nan	nan	nan	117	184
18442	6	-23	-314	6	1	131	1930	657	-12394	nan	nan	nan	nan	105	166
18479	4	-22	-314	6	1	131	1884	623	-12330	nan	nan	nan	nan	106	166
18516	6	-22	-314	6	1	131	1907	679	-12356	nan	nan	nan	nan	108	173
18553	4	-22	-314	7	1	131	1884	713	-12394	nan	nan	nan	nan	119	189
18595	5	-22	-314	6	1	131	1861	623	-12368	nan	nan	nan	nan	115	185
18635	6	-22	-313	6	1	132	1919	668	-12381	nan	nan	nan	nan	115	184
18672	6	-22	-314	6	1	130	1919	645	-12457	nan	nan	nan	nan	126	198
18709	5	-22	-316	6	1	131	1988	701	-12381	nan	nan	nan	nan	131	204
18746	6	-23	-315	5	1	131	1930	679	-12368	nan	nan	nan	nan	118	188
18783	5	-21	-314	6	0	131	1895	668	-12445	nan	nan	nan	nan	111	174
18820	5	-22	-312	7	1	132	1907	668	-12368	nan	nan	nan	nan	102	161
18857	5	-23	-313	6	0	131	1861	634	-12381	nan	nan	nan	nan	115	176
18894	5	-22	-314	7	1	132	1999	623	-12445	nan	nan	nan	nan	115	184
18934	6	-23	-315	6	1	131	1873	657	-12381	nan	nan	nan	nan	128	197
18971	5	-22	-315	6	1	131	1930	679	-12368	nan	nan	nan	nan	123	197
19008	5	-22	-314	5	1	131	1976	623	-12343	nan	nan	nan	nan	122	195
19045	5	-22	-314	7	1	131	1988	657	-12343	nan	nan	nan	nan	116	184
19082	4	-22	-315	7	1	131	1942	657	-12368	nan	nan	nan	nan	111	172
19119	5	-22	-313	7	1	131	1884	645	-12368	nan	nan	nan	nan	108	167
19156	5	-22	-314	7	1	131	1907	735	-12368	nan	nan	nan	nan	114	179
19193	6	-22	-313	6	1	131	1919	579	-12368	nan	nan	nan	nan	127	198
19233	5	-22	-314	7	1	132	1930	645	-12381	nan	nan	nan	nan	127	199
19270	6	-22	-313	6	1	131	1930	601	-12457	nan	nan	nan	nan	127	201
19307	6	-22	-314	7	1	131	1942	701	-12330	nan	nan	nan	nan	130	200
19344	5	-23	-313	5	1	131	1895	679	-12330	nan	nan	nan	nan	119	184
19381	5	-23	-314	5	1	132	1930	668	-12406	nan	nan	nan	nan	102	163
19419	5	-22	-314	6	1	131	1895	634	-12381	nan	nan	nan	nan	111	172
19456	6	-23	-314	6	1	131	1930	634	-12406	nan	nan	nan	nan	112	179
19493	5	-22	-313	6	1	132	1884	701	-12304	nan	nan	nan	nan	130	201
19533	6	-22	-314	7	1	132	1895	657	-12394	nan	nan	nan	nan	126	199
19570	5	-22	-312	6	1	131	1907	623	-12394	nan	nan	nan	nan	128	202
19607	5	-23	-312	6	1	131	1907	679	-12406	nan	nan	nan	nan	123	193
19644	5	-22	-314	6	1	131	1838	579	-12394	nan	nan	nan	nan	117	181
19681	6	-22	-314	6	1	131	1930	668	-12368	nan	nan	nan	nan	99	161
19718	5	-22	-315	7	1	131	1895	657	-12419	nan	nan	nan	nan	104	166
19755	5	-22	-313	6	1	131	1895	690	-12381	nan	nan	nan	nan	118	186
19795	6	-23	-315	6	1	131	1942	657	-12356	nan	nan	nan	nan	120	190
19832	5	-22	-314	6	1	131	1895	612	-12406	nan	nan	nan	nan	129	202
19869	5	-22	-315	6	1	130	1907	657	-12356	nan	nan	nan	nan	132	205
19906	5	-22	-313	6	1	132	1895	679	-12292	nan	nan	nan	nan	125	194
19943	5	-22	-315	6	1	131	1953	590	-12356	nan	nan	nan	nan	113	176
19980	4	-22	-314	6	1	131	1942	623	-12292	nan	nan	nan	nan	105	165
20017	5	-23	-315	6	0	131	1861	568	-12356	nan	nan	nan	nan	120	184
20054	5	-21	-315	7	1	131	1907	623	-12495	nan	nan	nan	nan	123	194
20094	6	-21	-315	6	1	131	1861	645	-12330	nan	nan	nan	nan	130	201
20131	5	-22	-313	6	1	131	1838	590	-12356	nan	nan	nan	nan	132	205
20168	5	-23	-314	6	1	131	1964	668	-12419	nan	nan	nan	nan	121	194
20205	5	-22	-314	7	1	131	1907	668	-12368	nan	nan	nan	nan	114	180
20242	5	-23	-314	6	0	132	1895	668	-12279	nan	nan	nan	nan	114	174
20279	5	-23	-315	6	1	131	1907	657	-12381	nan	nan	nan	nan	113	174
20316	5	-22	-313	5	1	131	1873	657	-12431	nan	nan	nan	nan	124	190
20354	5	-22	-314	6	1	131	1861	668	-12431	nan	nan	nan	nan	131	204
20394	5	-22	-314	7	1	131	1884	645	-12368	nan	nan	nan	nan	126	200
20431	5	-22	-315	6	1	131	1953	645	-12394	nan	nan	nan	nan	131	205
20469	6	-22	-313	7	1	131	1953	690	-12406	nan	nan	nan	nan	125	198
20506	5	-22	-314	7	1	131	1919	579	-12318	nan	nan	nan	nan	122	191
20543	5	-22	-313	6	1	131	1919	668	-12356	nan	nan	nan	nan	108	170
20580	4	-22	-312	6	1	131	1964	690	-12279	nan	nan	nan	nan	110	170
20617	6	-22	-314	6	1	131	1895	623	-12445	nan	nan	nan	nan	113	178
20654	5	-22	-314	6	1	131	1895	657	-12381	nan	nan	nan	nan	132	203
20694	6	-21	-314	6	0	131	1930	713	-12368	nan	nan	nan	nan	119	193
20731	5	-22	-312	6	1	131	1919	690	-12381	nan	nan	nan	nan	130	203
20768	5	-22	-314	6	1	131	1942	623	-12343	nan	nan	nan	nan	123	194
20805	4	-22	-315	6	1	132	1930	668	-12292	nan	nan	nan	nan	112	177
20876	4	-22	-313	5	1	131	1919	679	-12406	nan	nan	nan	nan	110	206
20913	6	-22	-313	7	1	131	1907	657	-12368	nan	nan	nan	nan	129	210
20950	5	-23	-314	6	1	131	1930	612	-12279	nan	nan	nan	nan	137	213
20990	6	-22	-315	7	1	131	1930	668	-12406	nan	nan	nan	nan	125	202
21027	5	-21	-314	6	0	131	1895	657	-12419	nan	nan	nan	nan	121	191
21064	6	-22	-314	6	1	131	1953	590	-12343	nan	nan	nan	nan	111	175
21101	5	-21	-313	6	1	131	1964	623	-12394	nan	nan	nan	nan	104	164
21138	5	-22	-313	6	1	131	1907	657	-12394	nan	nan	nan	nan	111	176
21175	4	-23	-312	6	1	131	1907	668	-12343	nan	nan	nan	nan	120	191
21212	5	-23	-314	7	1	131	1953	668	-12431	nan	nan	nan	nan	125	199
21249	5	-22	-314	6	1	131	1873	657	-12457	nan	nan	nan	nan	133	205
21289	5	-22	-312	7	1	131	1907	657	-12431	nan	nan	nan	nan	130	204
21326	5	-22	-313	6	1	131	1919	634	-12356	nan	nan	nan	nan	123	191
21363	4	-22	-315	7	1	131	1953	623	-12381	nan	nan	nan	nan	111	173
21400	5	-22	-314	6	1	131	1907	634	-12330	nan	nan	nan	nan	112	173
21437	5	-22	-315	7	1	131	1907	579	-12394	nan	nan	nan	nan	119	186
21475	6	-21	-312	7	1	132	1884	645	-12368	nan	nan	nan	nan	129	201
21512	5	-22	-315	6	1	131	1930	623	-12394	nan	nan	nan	nan	124	199
21549	5	-22	-315	6	1	131	1964	612	-12445	nan	nan	nan	nan	127	199
21589	5	-22	-314	6	1	131	1873	679	-12330	nan	nan	nan	nan	132	205
21626	6	-22	-315	6	1	132	1919	634	-12368	nan	nan	nan	nan	123	190
21663	5	-22	-313	5	1	131	1895	612	-12431	nan	nan	nan	nan	112	174
21700	5	-21	-316	7	1	131	1873	612	-12381	nan	nan	nan	nan	117	178
21737	6	-23	-314	6	1	131	1907	690	-12419	nan	nan	nan	nan	113	181
21774	5	-21	-314	7	1	131	1895	713	-12368	nan	nan	nan	nan	125	198
21811	5	-22	-313	6	1	131	1930	645	-12419	nan	nan	nan	nan	123	197
21848	5	-22	-314	7	1	131	1930	657	-12381	nan	nan	nan	nan	124	194
21888	5	-22	-315	6	1	131	1826	579	-12267	nan	nan	nan	nan	133	204
21925	5	-22	-314	7	1	131	1953	634	-12318	nan	nan	nan	nan	116	181
21962	5	-23	-314	6	1	131	1930	634	-12368	nan	nan	nan	nan	103	165
21999	5	-22	-315	7	1	132	1942	623	-12406	nan	nan	nan	nan	107	171
22036	5	-22	-314	5	1	131	1953	657	-12356	nan	nan	nan	nan	121	191
22073	5	-22	-312	7	1	132	1942	634	-12356	nan	nan	nan	nan	130	203
22110	4	-22	-314	7	1	131	1826	668	-12483	nan	nan	nan	nan	134	206
22150	6	-22	-314	6	1	131	1873	645	-12356	nan	nan	nan	nan	133	207
22187	5	-23	-314	6	1	131	1884	679	-12419	nan	nan	nan	nan	116	185
22224	5	-22	-315	7	1	131	1953	679	-12343	nan	nan	nan	nan	104	167
22261	6	-22	-315	6	0	131	1942	645	-12356	nan	nan	nan	nan	105	166
22298	6	-22	-314	6	1	131	1988	657	-12368	nan	nan	nan	nan	110	176
22335	5	-22	-313	6	1	132	1907	724	-12394	nan	nan	nan	nan	124	196
22372	5	-22	-312	6	1	131	1907	623	-12356	nan	nan	nan	nan	128	201
22414	4	-22	-313	6	1	131	1884	634	-12343	nan	nan	nan	nan	125	200
22454	5	-22	-315	7	1	131	1964	612	-12381	nan	nan	nan	nan	129	203
22491	6	-22	-315	6	0	131	1930	634	-12406	nan	nan	nan	nan	127	202
22528	5	-22	-314	5	0	131	1919	634	-12470	nan	nan	nan	nan	124	193
22565	6	-22	-313	7	1	131	1907	623	-12394	nan	nan	nan	nan	109	172
22602	5	-22	-313	6	1	131	1930	634	-12330	nan	nan	nan	nan	105	165
22639	6	-23	-314	6	1	131	1895	645	-12330	nan	nan	nan	nan	116	180
22676	5	-23	-314	6	1	132	1895	668	-12394	nan	nan	nan	nan	122	193
22713	6	-21	-315	6	0	131	1884	645	-12394	nan	nan	nan	nan	130	204
22753	5	-22	-314	7	1	131	1861	634	-12483	nan	nan	nan	nan	137	211
22790	5	-23	-313	7	1	131	1942	690	-12330	nan	nan	nan	nan	131	204
22827	5	-22	-315	7	1	131	1930	679	-12394	nan	nan	nan	nan	115	183
22864	5	-23	-313	6	2	131	1930	679	-12406	nan	nan	nan	nan	101	163
22901	6	-22	-314	6	1	131	1907	645	-12343	nan	nan	nan	nan	105	166
22938	5	-23	-313	7	1	132	1942	634	-12381	nan	nan	nan	nan	120	186
22975	5	-22	-314	6	1	131	1907	623	-12381	nan	nan	nan	nan	130	203
23012	5	-22	-313	6	1	132	1919	634	-12343	nan	nan	nan	nan	133	207
23062	5	-22	-314	6	0	131	1930	623	-12343	nan	nan	nan	nan	102	175
23102	5	-22	-313	6	1	131	1907	679	-12457	nan	nan	nan	nan	107	178
23142	6	-22	-315	6	1	131	1873	579	-12406	nan	nan	nan	nan	118	187
23182	5	-23	-313	6	1	131	1895	668	-12381	nan	nan	nan	nan	116	187
23222	6	-22	-314	6	1	131	1930	634	-12445	nan	nan	nan	nan	112	182
23262	4	-21	-313	6	1	131	1895	657	-12419	nan	nan	nan	nan	109	180
23302	5	-23	-314	6	1	132	1826	634	-12330	nan	nan	nan	nan	119	189
23344	5	-22	-315	7	1	132	1895	623	-12445	nan	nan	nan	nan	107	177
23384	5	-22	-314	6	1	131	1942	634	-12445	nan	nan	nan	nan	111	180
23424	4	-22	-314	7	1	131	1930	579	-12394	nan	nan	nan	nan	108	178
23464	4	-22	-316	6	1	132	1884	645	-12368	nan	nan	nan	nan	110	179
23504	5	-23	-315	6	1	131	1884	601	-12318	nan	nan	nan	nan	110	180
23543	5	-22	-313	6	1	131	1988	634	-12394	nan	nan	nan	nan	107	177
23582	5	-21	-315	7	1	131	1861	679	-12394	nan	nan	nan	nan	112	182
23622	5	-21	-313	6	1	131	1907	645	-12356	nan	nan	nan	nan	115	186
23664	4	-21	-314	6	1	131	1919	623	-12394	nan	nan	nan	nan	106	177
23704	5	-22	-313	7	1	131	1953	623	-12330	nan	nan	nan	nan	110	180
23744	5	-22	-314	6	1	132	1976	645	-12495	nan	nan	nan	nan	108	178
23784	6	-22	-314	6	0	131	1919	568	-12368	nan	nan	nan	nan	115	184
23824	6	-22	-314	6	1	131	1895	579	-12368	nan	nan	nan	nan	114	183
23864	5	-23	-314	5	1	131	1953	668	-12356	nan	nan	nan	nan	109	179
23904	5	-22	-314	6	1	131	1861	657	-12304	nan	nan	nan	nan	119	189
23943	5	-22	-315	7	1	131	1919	645	-12330	nan	nan	nan	nan	117	187
23985	4	-22	-314	5	1	131	1907	657	-12431	nan	nan	nan	nan	112	183
24024	5	-22	-314	5	0	131	1919	612	-12330	nan	nan	nan	nan	116	185
24063	5	-22	-314	7	1	131	1919	645	-12368	nan	nan	nan	nan	114	184
24102	4	-23	-314	6	1	131	1873	568	-12394	nan	nan	nan	nan	124	194
24141	6	-22	-313	6	1	131	1930	668	-12330	nan	nan	nan	nan	116	189
24180	5	-22	-314	6	1	131	1930	601	-12356	nan	nan	nan	nan	117	190
24219	6	-21	-314	6	1	131	1919	623	-12419	nan	nan	nan	nan	116	192
24258	5	-22	-313	6	1	131	1976	657	-12368	nan	nan	nan	nan	120	195
24300	5	-22	-314	7	1	131	1964	657	-12368	nan	nan	nan	nan	118	191
24339	5	-23	-315	6	0	131	1907	634	-12431	nan	nan	nan	nan	121	195
24378	4	-21	-313	6	1	131	1861	634	-12330	nan	nan	nan	nan	133	206
24417	6	-23	-313	6	1	132	1942	735	-12546	nan	nan	nan	nan	125	201
24456	6	-23	-313	7	1	131	1884	612	-12267	nan	nan	nan	nan	134	209
24496	6	-23	-313	6	1	131	1919	601	-12267	nan	nan	nan	nan	136	211
24535	6	-22	-314	5	1	131	1919	735	-12356	nan	nan	nan	nan	129	205
24577	4	-22	-313	7	1	131	1907	634	-12330	nan	nan	nan	nan	129	206
24616	6	-22	-314	7	1	131	1850	645	-12304	nan	nan	nan	nan	136	211
24655	5	-22	-314	7	1	131	1930	679	-12406	nan	nan	nan	nan	124	201
24694	6	-23	-315	7	0	131	1930	612	-12381	nan	nan	nan	nan	128	202
24769	5	-22	-316	6	1	131	1976	690	-12406	nan	nan	nan	nan	103	202
24808	5	-23	-314	7	1	131	1895	657	-12381	nan	nan	nan	nan	119	195
24847	5	-23	-314	6	1	132	1942	645	-12394	nan	nan	nan	nan	114	184
24886	5	-23	-314	6	1	131	1919	645	-12330	nan	nan	nan	nan	114	182
24928	6	-22	-314	6	1	132	1942	679	-12229	nan	nan	nan	nan	118	192
24967	5	-21	-314	6	1	131	1873	690	-12356	nan	nan	nan	nan	114	185
25006	6	-22	-315	6	1	131	1919	701	-12368	nan	nan	nan	nan	110	178
25045	5	-23	-314	6	0	131	1942	623	-12343	nan	nan	nan	nan	107	175
25085	5	-21	-314	7	1	131	1919	645	-12457	nan	nan	nan	nan	112	181
25124	5	-22	-314	6	1	131	1953	612	-12406	nan	nan	nan	nan	112	182
25163	6	-23	-315	6	1	131	1873	668	-12368	nan	nan	nan	nan	114	184
25202	5	-22	-314	6	0	131	1861	679	-12330	nan	nan	nan	nan	120	191
25244	5	-22	-315	6	1	131	1964	623	-12381	nan	nan	nan	nan	112	183
25283	5	-23	-316	7	1	131	1942	701	-12381	nan	nan	nan	nan	119	189
25322	6	-22	-315	6	0	131	1884	657	-12330	nan	nan	nan	nan	122	193
25362	4	-22	-315	7	1	131	1919	645	-12356	nan	nan	nan	nan	121	195
25402	4	-22	-313	5	1	131	1884	657	-12457	nan	nan	nan	nan	121	194
25441	5	-22	-314	6	1	131	1976	746	-12533	nan	nan	nan	nan	121	194
25481	5	-22	-315	6	1	131	1907	645	-12368	nan	nan	nan	nan	123	197
25520	5	-23	-314	6	1	131	1873	645	-12419	nan	nan	nan	nan	124	198
25562	5	-22	-314	6	1	131	1907	713	-12431	nan	nan	nan	nan	112	185
25601	5	-22	-314	6	1	131	1942	724	-12394	nan	nan	nan	nan	118	191
25640	6	-22	-314	7	1	131	1930	679	-12483	nan	nan	nan	nan	119	193
25679	5	-21	-314	6	1	131	1976	679	-12457	nan	nan	nan	nan	119	194
25718	5	-22	-314	6	1	131	1884	645	-12330	nan	nan	nan	nan	129	203
25757	6	-22	-312	6	1	131	1930	634	-12343	nan	nan	nan	nan	123	200
25796	4	-21	-314	6	1	132	1873	690	-12445	nan	nan	nan	nan	127	203
25835	6	-22	-313	6	1	131	1976	713	-12470	nan	nan	nan	nan	120	196
25872	4	-22	-314	6	1	131	1919	657	-12394	nan	nan	nan	nan	121	189
25911	4	-22	-316	6	1	131	1964	590	-12356	nan	nan	nan	nan	118	188
25950	5	-22	-314	7	1	131	1964	690	-12431	nan	nan	nan	nan	112	181
25989	5	-22	-313	7	1	131	1895	645	-12356	nan	nan	nan	nan	113	181
26028	5	-22	-314	7	1	131	1930	645	-12431	nan	nan	nan	nan	108	175
26067	5	-23	-314	6	1	131	1953	623	-12318	nan	nan	nan	nan	104	170
26106	4	-23	-314	5	1	131	1895	612	-12343	nan	nan	nan	nan	109	175
26148	5	-22	-314	6	1	131	1895	668	-12279	nan	nan	nan	nan	118	189
26187	4	-22	-314	7	1	131	1873	657	-12419	nan	nan	nan	nan	113	182
26226	5	-22	-315	7	1	131	1919	679	-12419	nan	nan	nan	nan	105	174
26265	5	-21	-315	6	1	131	1895	623	-12394	nan	nan	nan	nan	106	175
26304	5	-22	-314	6	1	131	1942	657	-12394	nan	nan	nan	nan	113	182
26347	5	-22	-313	6	1	131	1999	634	-12419	nan	nan	nan	nan	102	174
26386	5	-22	-313	7	1	131	1930	645	-12470	nan	nan	nan	nan	105	174
26426	4	-22	-314	6	0	131	1953	623	-12495	nan	nan	nan	nan	107	176
26468	5	-22	-314	7	1	131	1953	590	-12368	nan	nan	nan	nan	111	183
26507	5	-22	-314	7	1	131	1942	601	-12470	nan	nan	nan	nan	112	181
26546	5	-22	-315	6	1	131	1873	679	-12381	nan	nan	nan	nan	116	185
26585	5	-23	-316	6	0	131	1907	612	-12318	nan	nan	nan	nan	114	184
26624	4	-22	-314	6	1	131	1907	634	-12343	nan	nan	nan	nan	115	186
26663	7	-23	-312	6	1	131	1953	679	-12445	nan	nan	nan	nan	114	187
26702	5	-25	-318	6	1	131	1942	668	-12394	nan	nan	nan	nan	115	188
26741	5	-22	-313	6	1	131	1919	645	-12394	nan	nan	nan	nan	122	196
26783	4	-22	-314	6	1	131	1907	657	-12304	nan	nan	nan	nan	118	190
26822	5	-21	-314	7	1	131	1953	713	-12356	nan	nan	nan	nan	116	190
26861	5	-22	-315	7	1	131	1884	590	-12419	nan	nan	nan	nan	119	194
26900	5	-22	-314	6	1	131	1907	623	-12381	nan	nan	nan	nan	126	200
26939	4	-22	-315	6	0	131	1919	612	-12356	nan	nan	nan	nan	126	202
26978	5	-22	-314	6	1	130	1895	634	-12368	nan	nan	nan	nan	129	205
27017	4	-21	-315	7	1	131	1942	701	-12381	nan	nan	nan	nan	134	210
27056	5	-22	-313	7	1	131	1999	724	-12419	nan	nan	nan	nan	123	200
27098	6	-22	-313	7	1	130	1930	612	-12406	nan	nan	nan	nan	123	202
27137	6	-22	-314	7	1	131	1953	645	-12431	nan	nan	nan	nan	128	205
27176	5	-21	-314	6	1	131	2011	668	-12330	nan	nan	nan	nan	129	204
27215	5	-23	-314	6	0	131	1930	634	-12394	nan	nan	nan	nan	123	198
27254	5	-23	-317	7	1	131	1919	590	-12343	nan	nan	nan	nan	124	197
27293	5	-22	-313	5	1	131	1964	668	-12445	nan	nan	nan	nan	119	192
27332	4	-22	-314	6	1	131	1895	668	-12381	nan	nan	nan	nan	118	189
27374	6	-22	-314	6	1	131	1942	668	-12343	nan	nan	nan	nan	122	199
27413	5	-23	-314	6	1	131	1884	668	-12318	nan	nan	nan	nan	118	192
27453	6	-23	-314	6	0	132	1907	668	-12419	nan	nan	nan	nan	111	183
27492	5	-22	-315	7	1	131	1861	590	-12368	nan	nan	nan	nan	120	191
27531	6	-22	-313	7	1	131	1964	634	-12356	nan	nan	nan	nan	114	183
27570	5	-22	-314	6	0	131	1919	623	-12381	nan	nan	nan	nan	112	180
27609	4	-22	-314	6	1	131	1907	623	-12470	nan	nan	nan	nan	108	175
27648	5	-22	-314	6	1	131	1930	657	-12330	nan	nan	nan	nan	109	176
27690	5	-21	-313	6	1	131	1884	724	-12394	nan	nan	nan	nan	114	187
27729	5	-22	-313	7	1	131	1919	690	-12394	nan	nan	nan	nan	107	178
27768	5	-22	-315	7	1	131	1964	645	-12381	nan	nan	nan	nan	113	180
27807	5	-22	-314	6	0	131	1964	623	-12406	nan	nan	nan	nan	108	177
27846	5	-21	-312	6	1	131	1873	634	-12381	nan	nan	nan	nan	119	188
27885	4	-22	-313	6	0	131	1895	645	-12241	nan	nan	nan	nan	120	191
27924	5	-21	-314	6	1	131	1919	657	-12343	nan	nan	nan	nan	117	189
27963	5	-22	-314	6	1	131	1919	634	-12381	nan	nan	nan	nan	125	198
28005	5	-23	-312	6	0	131	1895	612	-12483	nan	nan	nan	nan	120	192
28044	5	-21	-314	6	1	131	1907	701	-12406	nan	nan	nan	nan	118	191
28083	5	-22	-314	6	1	131	1850	690	-12318	nan	nan	nan	nan	119	194
28122	5	-23	-315	7	1	131	1919	679	-12431	nan	nan	nan	nan	121	196
28161	4	-23	-314	5	1	131	1850	634	-12330	nan	nan	nan	nan	131	206
28200	5	-22	-313	7	1	131	1919	690	-12394	nan	nan	nan	nan	125	201
28239	5	-23	-315	6	1	131	1884	568	-12318	nan	nan	nan	nan	133	209
28278	6	-22	-316	7	1	132	1907	713	-12368	nan	nan	nan	nan	125	202
28320	5	-22	-315	7	0	131	1976	601	-12368	nan	nan	nan	nan	121	198
28360	5	-22	-312	6	1	131	1930	668	-12330	nan	nan	nan	nan	123	200
28399	5	-22	-313	6	1	131	1919	679	-12470	nan	nan	nan	nan	123	200
28438	6	-23	-316	6	1	131	1884	623	-12356	nan	nan	nan	nan	124	200
28478	5	-21	-313	7	1	131	1964	668	-12394	nan	nan	nan	nan	123	198
28517	6	-23	-313	6	1	131	1964	701	-12343	nan	nan	nan	nan	125	201
28556	5	-23	-314	6	1	131	1907	645	-12394	nan	nan	nan	nan	124	198
28598	5	-23	-313	6	1	131	1953	701	-12431	nan	nan	nan	nan	126	204
28637	5	-22	-313	6	1	131	1919	657	-12406	nan	nan	nan	nan	127	203
28676	5	-22	-315	6	1	131	1942	657	-12318	nan	nan	nan	nan	126	201
28747	5	-22	-314	6	1	132	1884	557	-12381	nan	nan	nan	nan	111	203
28786	4	-22	-315	6	1	131	1919	623	-12406	nan	nan	nan	nan	111	190
28825	6	-22	-314	5	1	131	1942	645	-12381	nan	nan	nan	nan	121	195
28864	4	-21	-315	7	1	131	1907	679	-12368	nan	nan	nan	nan	119	193
28903	5	-23	-313	6	1	132	1942	713	-12343	nan	nan	nan	nan	119	194
28945	6	-22	-312	6	1	131	1953	701	-12343	nan	nan	nan	nan	112	185
28984	6	-22	-314	7	0	131	1895	645	-12419	nan	nan	nan	nan	116	189
29023	5	-22	-315	6	1	131	2011	612	-12457	nan	nan	nan	nan	122	196
29062	5	-23	-313	6	1	131	1861	690	-12343	nan	nan	nan	nan	124	199
