millis(), steeringRef, steering sensor, acceleration
1671229,    128,    124,    0
1671260,    128,    124,    0
1671292,    128,    122,    0
1671322,    128,    124,    0
1671354,    128,    122,    0
1671384,    128,    128,    0
1671416,    128,    124,    0
1671446,    128,    130,    0
1671478,    128,    124,    0
1671508,    128,    124,    0
1671540,    128,    124,    0
1671571,    128,    121,    0
1671602,    128,    130,    0
1671633,    128,    122,    0
1671665,    128,    130,    0
1671696,    128,    121,    0
1671726,    128,    127,    0
1671757,    128,    122,    0
1671789,    128,    124,    0
1671819,    128,    130,    0
1671849,    128,    122,    0
1671881,    128,    124,    0
1671912,    128,    128,    0
1671944,    128,    130,    0
1671975,    128,    122,    0
1672006,    128,    130,    0
1672037,    128,    124,    0
1672068,    128,    124,    0
1672098,    128,    124,    0
1672130,    128,    124,    0
1672160,    128,    124,    0
1672192,    128,    130,    0
1672222,    128,    124,    0
1672254,    128,    121,    0
1672284,    128,    122,    0
1672316,    128,    122,    0
1672347,    128,    129,    0
1672378,    128,    121,    0
1672408,    128,    123,    0
1672440,    128,    130,    0
1672470,    128,    121,    0
1672501,    128,    122,    0
1672532,    128,    127,    0
1672565,    128,    124,    0
1672595,    128,    121,    0
1672627,    128,    124,    0
1672658,    128,    121,    0
1672689,    128,    130,    0
1672720,    128,    129,    0
1672750,    128,    121,    0
1672781,    128,    130,    0
1672813,    128,    124,    0
1672843,    128,    130,    0
1672875,    128,    121,    0
1672906,    128,    121,    0
1672937,    128,    122,    0
1672968,    128,    121,    0
1673000,    128,    124,    0
1673030,    128,    123,    0
1673062,    128,    124,    0
1673093,    128,    122,    0
1673123,    128,    129,    0
1673154,    128,    124,    0
1673185,    128,    124,    0
1673216,    128,    121,    0
1673247,    128,    122,    0
1673279,    128,    127,    0
1673310,    128,    130,    0
1673341,    128,    122,    0
1673371,    128,    124,    0
1673403,    128,    122,    0
1673433,    128,    124,    0
1673465,    128,    122,    0
1673496,    128,    124,    0
1673526,    128,    124,    0
